geoid,APPLIANCE,Adopt-A-Basket,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,CONSTRUCTION,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Tax Exemption,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,Damaged Tree,Dead Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Found Property,GENERAL,GENERAL CONSTRUCTION,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homeless Encampment,Homeless Person Assistance,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Municipal Parking Facility,NONCONST,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Street/Sidewalk,Noise - Vehicle,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT - PLASTER,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SG-98,SG-99,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment
36005004200,10,0,1,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,23,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,13,0,0,14,0,7,2,0,0,2,0,0,4,1,3,0,0,13,9,0,6,3,61,72,0,0,0,30,0,0,0,2,0,0,0,0,16,0,3,3,0,0,0,0,0,0,0,4,0,2,0,0,1,3,1,0,0,3,6,4,3,1,0,0,0,0,4,0,23,42,0,0,4,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,2,1,0,2,12,1,0,7,1,0,0,0,0,0,1,0,68,51,0,0,1,0,0,0,1,2,0,5,11,0,0,30,0,0,2,1,0,0,0,0,0,17,0,0,30,0,0
36081051800,4,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,9,8,0,5,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,22,19,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,2,9,18,0,0,2,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,8,0,0,0,20,0,0,2,0,0,0,0,0,0,3,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0
36005039902,26,0,8,8,0,0,0,0,0,0,0,15,10,0,0,10,1,0,11,0,2,0,0,1,0,7,0,1,0,0,65,0,0,0,0,0,4,6,0,0,0,0,122,0,3,20,0,70,0,0,0,0,0,1,2,1,1,0,0,95,95,0,11,0,276,190,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,51,9,7,0,2,0,18,10,2,0,0,0,0,0,1,82,229,284,0,0,2,0,0,0,0,0,0,0,0,0,0,41,1,18,0,0,5,0,0,0,6,1,3,5,7,0,0,0,0,0,1,0,11,1,0,0,1,0,1,0,0,3,0,0,1,0,0,164,0,0,0,0,0,0,0,0,0,94,0,0,31,0,0
36061015001,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,38,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0,2,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,0,0,1,0,10,0,1,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
36047054300,0,0,4,1,0,1,1,0,0,0,0,25,0,0,0,1,0,0,5,0,0,0,0,0,0,6,0,2,0,0,2,0,0,0,0,6,12,7,0,0,1,0,2,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,24,1,5,0,5,0,0,0,0,0,0,0,0,0,0,42,0,6,0,5,0,0,0,0,0,3,2,0,4,0,0,0,17,5,0,0,0,3,5,0,0,0,5,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,19,2,0,0,14,3,0,4,1,0,2,0,0,0,0,0,28,23,5,0,6,1,1,0,0,6,0,2,22,0,0,5,0,0,0,0,0,0,0,1,0,2,3,0,11,0,0
36047054900,3,0,8,1,1,0,1,0,0,1,0,30,1,0,0,1,0,0,11,0,0,0,0,0,0,9,0,0,0,0,3,0,2,3,4,10,12,21,0,1,1,0,6,0,3,2,0,2,0,0,0,0,0,0,4,4,4,0,0,9,5,0,39,22,39,38,0,2,0,0,0,0,0,0,1,0,0,1,46,1,1,0,1,0,2,0,0,0,5,9,0,3,1,0,1,69,146,0,0,0,55,23,0,0,0,2,0,0,0,7,6,33,0,0,1,0,0,0,0,0,0,0,0,0,1,15,1,2,0,0,13,0,0,0,10,1,1,6,4,0,2,0,0,0,0,0,65,9,12,2,6,1,0,0,0,13,0,3,9,0,0,10,0,0,3,0,1,0,0,1,0,10,0,0,27,0,0
36047045200,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,26,4,0,5,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,65,8,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,10,0,0,0,4,1,0,9,0,0,0,0,0,0,1,0,117,18,1,0,1,0,0,0,0,1,0,4,57,0,0,2,0,0,0,0,0,0,1,0,0,3,0,1,15,0,0
36061013000,1,0,10,2,0,2,5,2,0,0,0,7,0,0,0,93,0,0,6,0,0,0,0,0,0,9,0,1,3,0,2,1,1,2,1,5,0,8,0,0,1,0,2,0,0,7,0,3,0,0,0,1,0,36,3,0,4,0,1,4,0,0,36,0,5,0,0,1,0,0,0,0,0,1,1,0,0,0,46,2,4,1,2,0,2,0,0,0,4,7,1,9,0,0,0,112,3,6,0,10,4,7,0,1,0,2,0,0,6,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,6,2,3,0,0,1,0,0,0,9,3,0,3,4,0,3,0,0,0,3,0,91,1,0,2,0,1,0,0,0,37,0,4,0,0,0,12,0,0,0,0,1,0,0,4,2,5,0,1,25,0,1
36085022800,0,0,1,2,0,2,0,0,0,0,0,1,0,0,6,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,11,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,10,0,4,1,0,0,3,0,1,0,0,1,3,4,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,18,0,1,7,2,0,0,0,0,0,0,0,257,42,4,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,16,0,0
36081055500,0,0,1,6,0,0,0,1,0,0,0,27,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,2,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,1,9,4,0,0,0,16,4,1,0,0,8,0,0,1,0,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,36,0,0,0,30,2,0,1,1,0,0,0,0,0,0,0,13,23,4,1,2,0,2,0,0,0,0,0,10,0,0,6,0,0,0,1,0,0,1,3,0,1,3,0,6,0,0
36047016300,7,0,8,3,0,0,3,0,0,0,0,19,2,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,2,5,3,1,3,14,0,0,0,0,7,0,2,0,0,16,0,0,0,0,0,0,2,0,0,0,0,4,5,0,7,9,77,50,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,0,0,0,0,0,0,1,3,0,14,0,0,4,32,16,0,0,2,6,13,0,0,0,0,2,0,8,4,13,26,0,0,2,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,14,0,0,0,10,6,0,6,0,0,1,0,0,0,0,0,58,21,1,0,3,0,0,0,0,2,0,0,8,0,0,13,1,0,1,0,1,0,0,0,0,5,4,0,20,0,0
36085013400,0,0,1,4,0,1,1,0,1,0,0,22,0,0,0,28,0,0,13,0,0,0,0,0,1,7,0,0,0,0,1,0,25,13,0,17,1,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,9,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,41,5,0,1,2,0,0,0,0,0,2,0,0,27,1,0,2,13,12,0,0,0,2,0,0,0,0,5,0,0,19,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,3,7,23,0,0,0,28,0,0,0,43,1,0,16,5,0,1,0,0,0,4,0,187,55,9,0,5,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,2,0,0,0,0,1,2,0,65,0,0
36005035000,4,0,0,11,0,0,0,0,0,0,0,31,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,4,2,0,6,6,20,0,0,0,0,7,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,8,7,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,15,1,0,0,0,3,4,0,0,0,1,0,0,9,9,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,7,2,0,9,1,0,0,0,0,0,1,0,15,14,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,0,2,2,0,4,4,0,4,0,0
36081093402,12,0,4,6,0,0,1,0,1,0,0,26,0,0,0,25,0,0,8,0,0,0,1,0,3,0,0,0,0,0,14,0,5,19,0,1,3,15,0,2,0,0,11,0,1,8,0,9,0,0,0,1,0,0,2,0,0,0,0,7,3,0,26,0,27,9,0,6,0,0,0,0,0,0,0,1,0,0,66,1,1,0,1,0,3,0,1,0,0,2,0,9,3,0,0,29,0,1,0,0,2,2,0,0,0,6,0,0,1,3,43,34,0,0,3,0,0,0,0,0,0,0,0,0,0,9,2,6,0,0,9,0,0,0,20,2,0,17,5,0,1,0,0,0,2,0,38,34,0,0,9,0,2,0,0,0,0,1,10,0,0,53,1,0,0,2,0,0,1,1,0,28,3,0,14,0,0
36005015500,6,0,0,5,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,9,0,1,0,0,4,0,4,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,5,0,0,0,0,17,2,0,3,14,36,25,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,4,0,22,0,0,2,5,0,0,1,0,1,0,1,0,0,0,0,0,2,0,20,10,0,0,2,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,8,0,0,0,4,2,1,4,2,0,3,0,0,0,3,0,18,4,0,0,0,0,1,0,0,0,0,0,4,0,0,20,0,0,1,1,0,0,1,2,0,4,0,0,11,0,0
36081025400,6,0,3,21,0,0,1,0,0,0,3,138,2,0,0,0,0,0,56,0,0,0,0,0,13,12,0,0,0,0,31,0,14,2,0,14,24,41,0,1,0,0,47,0,4,0,0,25,0,0,0,0,0,0,5,1,0,0,0,22,12,0,45,9,107,46,1,2,0,0,0,0,0,1,0,0,1,0,53,3,3,1,4,0,0,0,0,0,3,4,0,11,0,0,9,7,13,0,0,2,14,6,0,5,0,3,2,0,8,10,36,60,0,0,4,0,0,0,0,0,0,0,0,0,2,25,3,12,0,0,34,0,0,0,147,5,0,13,2,0,0,0,0,1,1,0,126,47,0,2,0,0,0,0,0,1,0,1,7,0,0,73,2,0,3,2,0,0,18,0,0,29,10,2,61,0,0
36061005000,2,0,23,5,0,0,2,0,0,2,2,3,3,0,0,162,0,0,8,0,1,0,0,0,0,19,0,0,4,0,5,0,4,6,4,3,0,33,0,1,0,2,6,4,2,4,0,10,0,0,0,0,0,10,22,13,4,0,1,16,3,0,24,3,21,38,0,8,0,0,0,0,0,17,5,0,0,0,27,5,5,1,0,1,3,0,0,0,3,2,2,10,0,0,0,181,109,6,2,1,52,15,1,0,0,4,2,0,2,4,15,6,0,0,4,0,0,0,0,0,0,0,0,1,0,13,3,0,0,0,11,0,14,1,13,21,0,3,1,0,0,0,0,0,1,0,72,3,2,0,1,1,1,0,0,52,1,3,1,0,0,40,0,0,0,0,0,0,0,6,0,1,0,2,55,0,0
36081040500,3,0,4,1,0,0,0,0,0,0,0,65,0,0,0,10,0,0,6,0,0,0,0,0,35,19,0,0,0,0,8,0,2,1,0,4,11,7,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,4,5,25,9,0,0,0,0,0,0,0,2,0,0,0,0,16,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,3,31,0,2,0,3,3,1,0,0,6,1,0,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,0,0,0,17,2,0,1,10,0,2,0,0,0,0,0,61,11,1,0,1,0,1,0,0,3,0,1,10,0,0,12,0,0,1,1,0,0,0,18,1,4,1,0,23,0,0
36081061601,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,21,12,0,3,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,36,31,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,19,0,0
36061002202,6,0,10,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,25,1,0,0,0,0,0,6,0,2,0,2,8,2,3,1,3,2,0,7,0,0,0,0,10,3,5,2,0,3,0,0,2,0,0,0,14,1,1,0,1,7,2,0,37,12,28,28,0,1,0,0,0,0,0,4,0,0,0,0,13,1,3,1,2,0,4,0,0,0,0,2,0,0,0,0,7,64,8,3,0,1,16,15,1,4,0,3,0,0,3,1,4,21,0,0,7,0,1,0,0,1,0,0,0,0,0,36,1,5,0,0,2,0,0,0,5,3,1,2,0,0,0,0,0,0,2,0,16,1,2,0,0,0,0,0,0,2,0,1,0,0,0,33,0,0,0,0,0,0,3,0,0,16,0,0,7,0,0
36047029400,3,0,0,0,0,0,2,0,0,0,0,14,0,0,0,1,0,0,6,0,0,0,0,0,0,11,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,1,0,0,1,0,1,0,0,5,2,0,3,4,13,5,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,2,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,17,16,8,1,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0
36047019000,1,0,1,3,0,0,0,0,0,0,0,98,4,0,0,2,0,0,23,0,0,0,0,0,0,8,0,1,0,0,4,0,10,6,0,3,4,14,0,0,0,0,10,0,1,0,0,3,0,0,0,2,0,0,1,0,2,0,0,7,1,0,7,13,47,43,0,0,0,0,0,0,0,0,1,0,0,0,75,0,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,6,10,0,0,0,2,1,0,0,0,3,0,0,12,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,3,0,0,21,0,4,0,6,1,1,1,1,0,0,0,0,0,1,0,71,26,2,0,2,2,7,0,0,0,0,2,36,0,0,13,0,0,0,0,0,0,0,0,0,6,3,0,17,0,0
36005025000,4,0,0,4,0,0,0,0,0,0,0,36,0,0,0,6,0,0,29,0,0,0,0,0,0,0,0,1,0,0,6,0,12,3,0,17,2,10,0,0,0,0,4,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,5,24,30,0,1,0,0,0,0,0,0,0,1,0,0,16,0,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,12,0,0,1,0,2,1,0,0,0,2,0,0,10,3,13,17,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,8,0,0,0,7,0,1,11,1,0,0,0,0,0,1,0,17,28,0,0,2,0,0,0,0,1,0,0,6,0,0,12,0,0,3,0,0,0,0,0,0,25,0,0,10,0,0
36005021200,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,56,1,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,0,38,16,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,11,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,2,0,0,2,0,0,9,0,0,0,0,0,0,0,1,0,5,2,0,2,0,0
36047093200,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,4,1,0,0,0,0,0,23,0,0,0,0,0,0,0,2,0,8,26,5,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,14,5,2,0,1,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,28,23,0,0,0,14,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,9,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,50,11,10,1,7,0,0,0,0,0,0,0,31,0,0,3,1,0,0,0,0,0,2,0,0,0,3,0,5,0,0
36047023500,2,0,5,1,0,0,0,1,0,0,0,25,1,0,0,2,0,0,15,0,1,0,0,0,0,6,1,0,0,0,10,0,4,4,1,5,14,22,0,0,0,0,17,0,1,1,0,2,0,0,0,0,0,4,6,1,2,0,0,14,0,0,53,20,28,27,0,2,0,0,0,0,0,0,2,0,0,0,59,1,1,0,0,0,0,0,0,0,2,1,0,4,0,0,7,43,53,0,0,4,14,8,0,4,0,3,0,0,1,1,14,14,0,0,2,0,0,0,0,0,0,0,0,1,0,33,0,6,0,0,15,0,0,0,7,5,0,18,1,0,0,0,0,0,2,0,34,24,1,1,2,2,1,0,0,3,0,0,9,0,0,17,0,0,0,1,0,0,6,0,0,8,1,0,12,0,0
36047014300,1,0,5,9,0,0,0,0,0,0,0,31,1,0,0,48,0,0,6,0,0,0,0,0,0,7,0,0,0,0,20,0,9,8,3,12,11,14,0,1,0,0,12,0,4,2,0,8,0,0,0,0,0,0,2,1,1,0,0,13,2,0,7,24,38,28,0,4,0,2,0,0,0,1,0,0,0,0,26,1,2,0,1,0,4,0,0,0,4,1,0,7,0,0,3,53,13,0,0,0,14,2,2,0,0,1,0,0,3,0,35,16,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,23,0,0,0,8,3,1,15,4,0,4,0,0,0,0,0,69,37,5,0,3,0,2,0,0,12,0,2,29,0,0,28,0,0,0,0,0,0,0,0,0,14,2,0,60,0,0
36005032800,7,0,0,5,0,0,0,0,0,0,0,40,0,0,0,9,0,0,7,0,0,0,0,0,0,3,0,2,0,0,6,0,6,3,0,3,7,14,0,0,0,0,14,2,2,3,0,8,0,0,0,0,0,0,1,0,0,0,0,19,1,0,5,0,68,55,0,2,0,0,0,0,0,0,0,1,0,0,15,2,0,0,2,0,0,0,0,0,0,0,0,7,0,0,2,13,3,0,13,0,4,4,0,0,0,0,0,0,7,0,43,27,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,4,0,0,0,18,1,1,6,1,0,0,0,0,0,0,0,15,44,2,0,4,1,0,0,0,1,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,12,2,0,11,2,0
36081090700,0,0,2,2,0,0,1,0,0,0,0,23,0,0,0,0,0,0,19,0,0,0,0,0,2,18,0,0,0,0,0,0,3,6,0,19,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,31,0,1,0,1,0,0,0,0,0,0,4,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,14,7,0,7,4,0,0,0,0,0,0,0,114,32,5,1,5,0,0,0,0,2,0,0,3,0,0,1,0,0,4,0,0,0,1,3,1,0,1,0,38,0,0
36047029700,7,2,2,4,0,0,1,0,0,0,0,8,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,1,35,0,9,3,1,8,2,20,0,0,0,0,18,1,2,6,0,13,0,0,0,0,0,0,5,0,0,0,0,27,12,0,11,8,25,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,3,0,0,0,3,2,0,6,0,0,14,11,185,0,0,7,48,10,0,0,0,5,0,0,17,0,46,41,0,0,1,0,0,0,0,0,0,0,0,3,0,9,4,1,0,0,17,0,0,0,20,1,0,10,6,0,1,0,0,0,0,0,12,22,1,2,0,0,0,0,0,5,0,0,10,0,0,57,0,0,1,0,0,0,3,0,1,33,2,2,16,0,0
36047116200,1,0,0,2,0,0,0,0,0,0,0,9,2,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,10,0,1,4,0,0,3,8,0,0,0,0,14,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,4,0,11,12,47,36,0,1,0,0,0,0,0,4,2,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,0,18,0,0,2,4,0,0,0,0,4,3,0,0,0,0,0,0,1,1,17,47,0,0,2,0,0,0,0,0,0,0,0,0,2,15,3,2,0,0,14,0,0,0,14,2,0,2,0,0,0,0,0,0,0,0,46,25,7,0,2,0,2,0,0,1,0,0,10,0,0,19,0,0,1,1,0,0,12,0,0,17,3,0,22,0,0
36081076902,1,0,2,6,0,0,0,0,0,0,1,14,0,0,0,19,0,0,4,0,0,0,0,2,4,2,0,1,0,0,0,0,5,2,0,0,4,10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,0,12,2,67,20,0,0,0,21,0,0,0,0,0,0,0,0,12,2,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,31,0,0,0,0,1,2,0,2,0,3,0,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,7,0,0,0,11,0,0,5,3,0,0,0,0,0,0,0,66,23,5,0,0,0,1,0,0,1,0,1,4,0,0,10,0,0,0,0,0,0,0,0,0,5,0,2,9,0,0
36047004300,0,0,2,1,0,0,2,0,0,0,1,15,0,0,0,34,1,0,3,0,0,0,1,0,0,8,0,0,0,0,1,0,14,4,9,6,3,21,0,0,0,0,3,0,4,0,0,5,0,0,1,1,0,8,7,2,3,0,0,3,0,0,30,13,34,19,0,1,0,0,0,0,0,2,0,0,0,0,45,2,0,0,0,1,1,0,0,0,5,0,0,20,0,0,1,67,27,6,0,0,28,16,0,0,0,14,4,0,17,0,2,4,1,0,2,0,0,0,0,1,0,0,0,1,3,10,9,0,0,0,8,0,10,0,16,11,1,9,3,0,0,0,0,0,1,0,69,40,3,2,2,1,4,0,0,31,1,5,39,0,0,7,0,0,0,0,0,0,1,0,0,1,2,0,18,0,0
36047063600,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,47,8,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,20,0,0
